ir_L,ir_R,degree
26.9,3.7,57.37
26.9,3.9,58.71
26.9,4.0,60.86
27.4,4.0,61.34
27.0,3.9,62.6
26.7,3.9,62.95
26.1,4.0,63.14
26.8,4.1,65.13
27.3,4.1,66.38
27.6,4.2,66.39
27.4,4.2,60.1
27.8,4.1,53.54
27.2,4.2,52.74
26.9,4.4,48.29
27.0,4.5,48.34
27.1,4.6,48.4
27.6,4.5,48.38
28.1,4.6,48.4
28.3,4.7,48.5
28.2,4.8,48.54
28.3,5.0,48.63
28.4,5.0,48.52
29.3,5.0,48.53
34.7,5.1,48.51
34.5,5.4,48.51
35.8,5.5,48.54
36.1,5.5,48.51
36.8,5.7,48.53
36.5,5.9,48.59
36.3,6.0,48.51
35.4,6.2,48.51
35.0,6.5,48.51
36.9,6.7,48.53
37.1,7.0,48.53
35.1,7.0,48.5
28.9,7.2,48.5
26.3,7.5,48.52
25.7,7.8,48.52
25.6,8.1,48.56
25.1,8.3,48.51
25.1,8.6,48.66
24.7,9.0,48.5
24.4,9.3,48.54
24.2,9.8,48.53
23.9,10.2,48.49
24.3,10.5,48.49
24.2,10.9,48.52
24.0,11.3,48.53
23.7,11.9,48.5
23.4,12.5,48.54
23.4,13.2,48.52
23.8,14.0,48.52
23.5,14.3,48.53
23.6,15.2,48.49
23.1,16.2,48.48
22.0,16.9,48.53
20.9,17.9,48.52
18.4,18.8,48.35
15.5,20.1,43.98
14.1,21.2,36.1
12.1,23.0,14.91
10.3,25.1,0.1
7.1,26.5,0.03
8.7,27.1,0.03
9.4,26.3,0.18
5.6,25.1,0.04
6.1,22.9,0.07
10.7,21.1,0.03
17.7,16.8,1.69
23.2,12.1,6.96
29.6,12.6,6.84
33.4,10.4,6.85
38.0,6.6,6.9
39.7,3.6,6.89
39.5,3.3,6.86
37.3,3.4,6.91
34.2,3.6,15.93
28.7,3.8,39.57
27.1,3.9,45.78
27.3,3.9,49.01
26.3,3.9,49.05
25.9,4.0,49.08
24.5,4.0,49.01
23.3,4.0,49.06
21.7,4.1,49.06
21.1,4.3,49.13
23.6,4.4,49.01
26.4,4.2,49.09
30.1,4.2,49.08
31.4,4.4,49.1
32.7,4.5,51.41
33.2,4.7,51.44
32.7,4.6,51.22
33.1,4.6,51.33
32.3,4.7,51.25
32.7,4.9,51.23
33.0,5.0,51.25
33.0,5.0,51.26
33.6,5.1,51.25
33.6,5.2,51.31
33.5,5.3,51.29
33.1,5.4,51.33
32.4,5.6,51.28
31.6,5.7,51.28
31.2,5.8,51.27
29.6,5.8,51.27
28.6,5.9,51.3
27.8,6.2,51.32
27.5,6.4,51.98
27.1,6.6,53.36
27.3,6.4,53.68
28.0,6.6,53.99
28.5,6.9,53.96
29.0,7.2,53.97
28.8,7.5,54.0
27.6,7.5,54.07
27.5,7.6,54.03
27.4,7.9,54.08
27.7,8.2,54.02
27.5,8.5,53.98
28.0,8.6,54.03
28.4,9.0,53.97
28.6,9.3,53.89
27.9,9.7,53.84
28.8,10.2,53.71
28.6,10.6,53.67
29.0,11.0,53.47
29.3,11.5,49.84
29.5,11.6,48.02
29.2,12.2,32.05
27.8,12.8,3.94
24.0,13.8,0.03
20.7,14.2,0.07
14.7,14.2,0.12
10.3,12.5,0.02
8.3,10.7,0.07
6.7,9.3,0.03
5.6,5.5,0.03
6.4,3.8,0.02
8.1,3.8,0.04
10.4,3.4,1.13
12.9,2.9,2.54
12.7,2.4,10.86
12.7,2.5,15.56
12.8,2.8,17.61
13.0,3.0,22.27
12.4,3.0,25.43
10.2,3.1,31.36
8.6,3.4,37.34
7.6,3.4,42.01
7.4,3.5,46.6
7.2,3.3,51.18
7.0,3.3,57.0
6.7,3.4,58.37
6.5,3.5,58.94
6.5,3.5,60.03
6.2,3.5,60.89
6.1,3.6,61.63
6.0,3.5,61.63
6.3,3.5,71.2
6.6,3.6,80.31
7.2,3.7,80.69
8.0,3.5,80.67
8.6,3.5,77.85
9.3,3.5,72.57
9.8,3.5,70.97
10.6,3.6,71.03
11.6,3.7,65.81
12.1,3.7,62.33
12.5,3.4,61.38
12.6,3.4,59.8
12.6,3.6,59.89
12.5,3.6,59.86
12.6,3.6,59.83
12.5,3.6,59.82
12.5,3.7,51.76
12.6,3.7,50.7
12.8,3.7,50.64
13.0,3.8,50.69
13.2,3.9,50.69
13.4,4.0,50.77
13.6,3.8,50.73
13.8,3.9,50.69
13.7,4.0,50.78
13.7,4.1,50.76
13.6,4.2,50.79
13.2,4.1,50.8
12.8,4.1,50.82
12.3,4.2,50.75
12.1,4.4,50.76
12.0,4.4,50.85
12.2,4.3,50.76
12.9,4.4,50.73
13.4,4.4,50.73
14.1,4.6,50.78
14.9,4.7,50.73
15.6,4.8,50.75
16.4,4.8,50.74
17.1,4.9,50.76
17.7,5.0,50.72
17.9,5.2,50.81
17.7,5.4,50.76
17.7,5.6,50.76
17.2,5.7,50.74
16.5,5.6,50.75
16.6,5.7,50.83
16.7,5.9,50.77
16.3,6.1,50.78
15.8,6.4,50.82
16.0,6.3,50.74
15.5,6.5,50.87
16.4,6.7,50.76
15.9,6.9,50.78
15.5,7.2,50.82
16.1,7.2,50.85
16.7,7.5,50.81
16.7,7.8,50.76
15.3,8.0,50.76
14.7,8.3,50.76
14.8,8.7,50.76
15.1,9.1,50.73
15.3,9.4,48.84
15.2,9.5,48.82
15.3,9.9,48.92
15.4,10.4,48.87
15.4,10.9,48.92
15.5,11.4,48.84
15.4,11.5,48.83
15.4,12.1,48.83
15.2,12.7,48.84
15.1,13.4,48.8
15.0,14.1,48.82
15.0,14.5,48.83
14.9,15.1,48.8
14.7,15.9,48.83
14.6,17.0,48.82
14.2,18.1,48.82
13.3,18.7,48.69
12.0,20.0,28.46
9.8,21.3,4.39
6.7,22.7,0.06
5.6,22.2,0.04
7.3,22.1,0.03
6.1,20.1,0.02
6.4,16.5,0.03
9.4,14.5,0.03
11.7,14.9,0.18
17.2,10.7,0.03
21.0,7.1,0.13
24.3,5.2,0.14
25.1,3.4,0.07
24.1,3.0,0.07
22.5,3.2,1.48
19.1,3.2,34.51
20.6,3.5,41.87
22.7,3.6,43.0
23.0,3.4,48.17
23.0,3.4,48.18
23.6,3.5,48.26
23.1,3.5,49.36
23.1,3.7,49.28
23.7,3.8,49.33
23.5,3.5,49.37
23.2,3.6,49.3
22.7,3.7,49.32
22.7,3.9,49.33
23.4,4.0,49.4
23.8,3.8,49.32
23.5,3.8,50.6
22.4,3.9,51.36
22.1,4.0,51.4
22.5,4.1,51.49
22.8,4.2,51.4
22.6,4.3,51.4
22.0,4.4,51.41
21.6,4.3,51.41
21.6,4.4,51.38
21.6,4.6,51.43
21.6,4.8,51.45
22.0,4.9,52.23
22.0,4.7,52.73
22.0,4.9,53.66
21.1,5.0,57.01
21.2,5.4,57.07
22.5,5.5,57.11
24.5,5.3,57.09
24.3,5.5,57.07
23.5,5.7,57.12
23.4,6.0,58.5
23.4,6.2,58.5
23.4,6.4,58.53
23.3,6.6,60.03
22.7,6.9,60.53
23.0,7.0,60.53
22.5,7.3,60.48
22.1,7.7,60.49
21.3,8.1,59.59
20.6,8.4,52.15
20.2,8.5,48.78
19.5,8.9,48.69
19.3,9.3,48.69
19.1,9.7,48.72
19.3,10.3,48.68
19.3,10.7,48.76
19.1,11.1,48.7
18.9,11.5,48.76
18.7,12.1,48.77
18.5,12.9,48.72
18.2,13.4,48.72
17.9,14.2,48.72
17.9,14.8,48.7
17.5,15.9,48.73
17.5,17.0,40.31
17.0,18.2,3.37
12.2,21.1,2.49
7.8,22.3,2.43
5.2,22.7,2.46
5.3,22.0,2.48
6.5,21.2,0.04
5.3,19.2,0.03
6.1,17.6,0.06
11.0,14.1,0.23
15.6,10.6,0.07
22.2,8.5,0.04
26.7,7.1,0.03
29.4,4.7,0.03
31.8,3.3,2.53
32.3,2.5,11.24
32.3,2.5,27.96
30.6,2.6,38.96
30.5,2.7,45.16
30.7,2.9,46.49
31.3,2.9,46.54
31.9,2.7,46.74
32.1,2.7,46.79
32.5,2.7,46.13
33.4,2.8,38.09
32.7,2.9,37.0
33.2,2.9,36.97
32.8,2.8,36.96
32.5,2.9,41.47
32.1,3.0,41.64
32.3,3.0,41.61
32.4,3.0,41.24
32.3,3.2,38.44
32.2,3.2,34.22
32.3,3.0,33.86
29.9,3.1,34.58
27.3,3.2,38.64
25.9,3.4,38.65
27.1,3.5,39.29
31.1,3.3,39.99
33.5,3.4,40.0
34.1,3.4,39.99
33.9,3.7,40.05
33.0,3.7,40.06
31.7,3.6,40.01
31.7,3.7,41.64
31.4,3.7,43.44
31.0,3.8,43.51
31.1,3.8,45.06
31.9,3.9,45.54
32.2,3.9,45.52
31.9,3.9,45.56
31.5,3.9,45.55
31.8,3.9,45.59
31.7,4.1,45.54
31.4,4.2,45.55
32.1,4.2,45.53
31.1,4.0,45.49
31.2,4.1,45.52
31.2,4.2,45.51
31.4,4.3,45.48
31.1,4.5,45.58
31.0,4.3,45.59
31.4,4.4,45.51
32.0,4.5,45.5
32.1,4.6,45.52
31.7,4.7,45.54
31.9,4.7,45.51
32.0,4.8,45.48
31.9,4.9,45.51
32.0,5.0,45.54
32.9,5.1,45.5
40.0,5.4,45.52
40.6,5.5,45.52
40.3,5.6,45.52
41.8,5.5,45.54
42.7,5.6,45.53
43.0,5.8,45.55
42.8,6.0,45.41
43.5,6.1,42.94
42.6,6.1,40.82
43.6,6.3,37.98
45.6,6.7,37.89
43.8,7.0,37.97
35.4,7.4,37.89
31.5,7.7,37.93
30.7,7.9,37.96
29.0,8.3,37.99
28.2,8.8,37.95
27.6,9.2,40.75
27.2,9.4,41.03
26.7,9.9,40.9
26.7,10.3,40.98
26.0,10.7,40.96
25.5,11.3,40.76
25.6,11.9,36.24
23.9,12.5,8.01
21.4,13.0,0.03
10.3,13.0,0.03
6.1,12.5,0.18
4.8,11.8,0.03
6.0,11.2,0.06
5.6,10.0,0.03
4.4,8.9,0.12
5.2,7.6,0.09
6.9,6.8,0.03
9.2,4.8,0.03
10.5,3.4,0.04
12.1,3.0,0.04
13.1,2.9,0.03
13.8,3.3,24.9
14.1,3.4,38.01
14.1,3.5,40.55
14.2,3.6,40.53
14.3,3.7,40.55
14.4,3.7,40.53
14.2,3.7,40.53
14.1,3.8,40.55
14.1,4.1,40.51
14.0,4.1,40.53
14.1,4.2,40.55
14.0,4.0,40.53
13.6,4.1,40.57
13.0,4.3,40.51
12.3,4.4,40.54
12.3,4.5,40.54
13.4,4.6,40.52
14.8,4.7,40.56
15.4,4.8,40.63
15.9,4.9,40.52
16.0,5.1,40.5
16.0,5.2,40.58
15.9,5.3,40.57
15.7,5.6,40.53
15.2,5.7,40.6
14.6,5.8,40.63
13.7,5.9,40.54
12.8,5.9,40.51
12.1,5.9,41.36
11.2,6.0,47.19
10.7,6.2,49.46
10.5,6.5,52.18
10.3,6.7,59.78
10.6,7.1,60.01
11.2,6.9,59.73
11.3,7.2,52.21
11.6,7.5,48.88
11.8,7.8,48.73
11.9,8.1,44.15
11.6,8.1,43.51
11.3,8.5,43.56
11.1,8.7,43.83
11.1,9.0,43.92
11.4,9.6,43.89
11.8,9.9,43.83
12.0,10.1,43.77
12.3,10.4,43.7
12.5,11.0,43.69
12.6,11.4,43.61
12.7,11.7,43.54
12.9,12.3,43.44
13.0,12.8,43.26
12.7,13.3,42.99
12.7,14.1,42.86
12.8,14.8,40.03
12.6,15.7,39.69
12.7,16.5,29.44
12.3,16.5,22.36
11.4,16.5,22.23
10.3,16.9,21.12
9.2,16.7,14.48
8.4,16.4,0.08
6.9,16.0,0.04
5.8,14.1,0.04
4.9,11.3,0.04
5.7,5.1,0.04
8.1,4.1,0.24
13.6,5.5,0.06
14.6,4.4,0.03
15.8,3.2,0.06
17.3,2.6,0.19
17.7,2.5,18.02
11.1,2.7,34.43
8.9,2.9,35.39
8.3,2.9,35.31
7.8,3.0,37.59
7.6,3.1,37.68
7.3,3.3,37.69
7.1,3.3,42.11
7.5,3.4,45.85
8.7,3.2,47.01
9.8,3.3,47.65
12.1,3.4,47.66
14.2,3.5,47.66
15.0,3.5,47.65
16.0,3.4,47.66
16.3,3.5,47.66
16.3,3.5,47.71
15.7,3.6,47.75
15.1,3.7,47.66
14.3,3.8,47.69
13.9,3.7,47.76
14.0,3.7,47.77
14.4,3.8,47.89
14.7,3.9,47.79
14.8,3.9,47.78
14.9,4.0,47.79
15.0,3.9,48.31
15.0,4.0,49.4
15.0,4.0,49.39
15.1,4.2,49.42
14.9,4.3,52.48
14.7,4.1,52.97
14.1,4.1,54.11
13.3,4.1,54.25
12.8,4.3,54.26
12.5,4.3,54.25
12.6,4.3,57.24
12.8,4.3,57.46
13.0,4.4,57.54
13.4,4.4,57.52
14.1,4.5,57.48
14.5,4.6,57.5
15.0,4.7,57.47
15.5,4.7,57.44
16.1,4.6,57.49
16.5,4.8,57.48
16.4,4.9,57.46
16.2,5.1,57.49
16.1,5.1,57.5
15.4,5.0,65.25
14.8,5.2,70.47
14.3,5.3,70.49
14.6,5.6,70.11
15.6,5.8,64.06
15.8,5.7,64.28
15.3,5.9,64.2
15.7,6.1,61.52
16.2,6.4,54.46
15.2,6.6,53.92
15.4,6.6,50.37
14.9,6.8,48.29
15.9,7.0,48.3
16.0,7.2,48.28
16.0,7.4,48.31
14.7,7.8,51.87
13.4,8.1,51.93
13.4,8.1,51.96
13.5,8.3,51.95
13.3,8.7,51.93
13.5,9.0,51.95
13.5,9.5,51.96
13.6,9.9,51.94
13.6,9.9,51.96
13.6,10.4,51.93
13.5,10.9,51.95
13.4,11.3,51.91
13.4,11.9,51.94
13.4,12.2,51.99
13.3,12.7,57.5
13.2,13.4,61.05
13.0,14.2,61.9
13.2,15.0,62.75
13.3,16.0,62.6
13.3,17.1,59.03
13.2,18.3,53.49
12.7,19.0,26.58
10.0,20.5,0.14
7.3,21.8,0.03
5.4,21.9,0.33
6.2,21.3,0.03
6.5,19.9,0.03
5.9,17.6,0.02
7.5,14.8,0.08
11.3,16.0,0.07
14.8,10.1,0.03
19.3,7.1,0.02
22.6,4.7,0.15
22.4,3.1,0.1
22.8,3.1,0.52
22.1,3.3,20.63
19.4,3.2,33.69
21.4,3.3,37.92
22.2,3.3,39.79
22.5,3.4,43.57
22.5,3.5,43.61
23.4,3.8,43.85
23.3,3.8,43.77
23.2,3.8,43.75
23.1,3.5,43.75
23.0,3.6,43.84
22.5,3.7,44.53
22.7,3.9,49.89
23.4,4.0,52.95
23.6,3.8,53.0
23.4,3.8,53.04
22.1,3.9,52.97
22.2,4.1,52.96
22.8,4.3,52.99
22.5,4.2,52.97
22.5,4.2,53.08
21.7,4.3,53.03
21.3,4.4,52.97
21.7,4.5,53.0
21.8,4.7,52.98
21.6,4.8,52.96
21.5,4.9,53.0
21.4,4.9,52.96
21.5,5.0,53.0
21.5,5.2,52.98
21.9,5.4,52.99
24.0,5.5,52.99
24.7,5.5,52.98
23.6,5.7,52.98
23.8,5.9,52.96
23.3,6.1,52.95
23.9,6.5,52.98
23.9,6.5,52.99
23.7,6.6,52.98
22.9,6.8,52.97
22.4,7.2,53.03
22.7,7.4,53.05
22.5,7.6,53.01
20.7,8.0,52.98
20.1,8.3,52.97
19.5,8.6,52.96
19.6,9.0,52.95
19.6,9.5,52.96
19.5,9.9,52.97
19.6,10.1,52.96
19.5,10.6,53.06
19.1,11.2,52.96
18.8,11.7,52.98
18.7,12.4,53.04
18.5,12.8,52.95
18.2,13.6,52.98
17.9,14.6,52.96
17.6,15.1,52.95
17.5,16.3,52.68
17.4,17.5,50.47
17.0,18.7,50.41
16.7,20.0,1.88
10.7,22.6,0.15
6.4,23.9,0.12
4.9,23.8,0.03
6.6,23.7,0.05
6.3,21.6,0.04
5.6,19.7,0.09
10.1,15.0,0.13
15.9,10.5,0.02
22.3,8.2,0.03
25.8,6.9,0.04
29.2,5.2,0.05
31.1,2.9,9.97
30.8,2.5,23.32
30.3,2.6,29.04
29.7,2.7,43.37
29.7,2.7,47.06
30.4,2.7,47.1
30.7,2.7,48.02
31.3,2.7,47.64
31.6,2.7,41.87
32.1,2.9,40.73
32.7,2.9,40.71
33.4,2.8,36.53
32.9,2.7,32.39
32.7,2.8,30.0
32.1,2.9,30.13
30.6,3.2,29.98
30.2,3.3,39.93
28.9,3.0,46.81
30.6,3.1,47.19
30.0,3.2,47.8
30.0,3.2,47.74
30.5,3.2,47.73
30.4,3.1,47.81
29.4,3.1,47.73
28.1,3.1,47.7
26.9,3.2,47.85
28.2,3.2,47.75
32.8,3.4,47.72
36.0,3.4,47.73
37.6,3.4,47.69
39.1,3.3,47.74
39.8,3.3,47.72
39.4,3.6,47.7
39.2,3.6,47.75
39.3,3.5,47.87
38.9,3.5,47.74
38.7,3.6,47.77
39.1,3.6,47.77
38.6,3.9,47.71
38.5,3.9,47.72
39.3,3.7,47.73
38.9,3.7,47.74
39.0,3.8,47.75
39.3,3.9,47.7
39.4,4.0,47.75
39.8,3.9,47.77
40.3,3.9,47.75
40.1,4.0,47.72
40.2,4.0,47.73
39.9,4.1,47.78
40.1,4.3,47.11
40.8,4.3,47.03
41.5,4.4,46.69
41.9,4.3,44.79
44.9,4.3,41.6
43.9,4.4,40.24
43.5,4.7,40.3
43.4,4.7,40.41
43.8,4.6,40.26
56.6,4.9,40.19
59.6,5.0,39.97
57.1,5.3,39.85
58.6,5.5,39.8
57.3,5.4,39.81
58.9,5.6,39.79
59.9,5.8,39.8
52.9,6.2,39.77
50.5,6.4,39.8
55.0,6.5,39.82
50.0,6.8,39.81
46.9,7.1,41.23
34.9,7.4,43.88
34.6,7.6,45.39
33.5,7.9,46.5
32.7,8.2,46.57
33.0,8.5,46.65
32.7,8.5,46.57
32.8,8.9,46.53
33.2,9.3,46.52
33.4,9.6,46.59
33.9,10.0,47.67
33.9,10.2,47.92
34.0,10.7,47.95
33.9,11.2,47.9
33.8,11.7,47.83
34.5,12.4,47.88
34.3,12.7,47.59
34.4,13.4,45.23
35.0,14.0,29.74
33.2,15.0,13.33
24.5,16.1,0.18
12.6,16.7,0.03
9.8,17.7,0.04
8.2,18.6,0.08
6.9,19.4,0.07
6.3,20.3,0.13
7.3,21.1,0.03
9.4,20.4,0.03
6.8,17.9,0.05
6.2,15.6,0.06
8.1,12.5,0.03
13.0,10.6,0.02
17.2,9.2,0.06
20.2,7.1,0.03
23.3,4.2,0.05
23.7,3.0,0.04
24.2,3.0,0.08
23.8,3.5,0.03
23.4,3.6,0.26
19.7,3.5,0.08
16.6,3.6,20.81
12.6,3.8,45.83
11.2,3.8,58.34
11.1,3.8,69.33
11.4,3.9,69.94
11.8,4.0,70.01
12.1,4.1,69.98
13.1,4.1,79.93
14.0,4.2,90.43
15.3,4.5,90.67
16.6,4.5,90.64
17.9,4.4,81.45
18.9,4.4,75.19
19.4,4.5,68.43
20.1,4.7,68.3
20.8,4.8,68.31
21.6,4.8,66.71
22.0,4.9,65.37
21.8,5.0,56.3
21.8,5.1,52.76
21.9,5.3,47.01
22.0,5.4,42.72
21.5,5.4,42.71
21.0,5.6,45.17
20.2,5.7,45.34
19.6,5.8,45.38
18.7,6.0,45.44
17.9,6.1,45.37
17.4,6.3,45.45
17.0,6.3,45.4
16.9,6.5,45.39
17.4,6.8,45.39
18.1,7.0,45.4
19.1,7.2,45.42
20.1,7.2,45.4
20.1,7.4,45.36
19.5,7.7,45.43
19.3,8.0,45.38
19.4,8.3,45.36
19.8,8.4,45.38
20.2,8.7,45.39
20.5,9.0,45.38
20.7,9.3,45.37
21.2,9.8,45.35
21.4,10.2,45.42
21.7,10.3,45.39
21.8,10.6,45.4
22.2,11.2,45.48
22.1,11.7,45.14
22.3,12.2,45.18
22.4,12.7,45.02
22.6,13.0,44.98
22.5,13.6,45.03
22.2,14.5,44.69
22.2,15.1,44.62
22.2,16.0,44.67
22.5,17.1,44.55
22.4,17.7,44.58
21.8,19.1,35.99
21.4,20.3,35.85
20.9,22.5,35.89
20.8,24.7,32.3
19.8,26.4,28.78
19.1,28.6,3.89
16.5,31.5,0.05
12.5,35.6,0.02
10.6,37.7,0.02
8.3,32.8,0.03
8.8,28.4,0.14
15.8,24.8,0.03
32.9,17.6,0.04
43.6,5.3,0.1
50.1,3.8,0.09
47.8,4.7,0.11
50.2,3.6,0.04
47.7,2.5,0.15
44.3,2.5,5.51
27.3,2.8,32.34
15.3,2.9,43.15
14.9,2.8,46.53
14.2,2.8,46.54
13.6,2.8,46.52
12.8,2.9,46.45
12.2,2.9,46.46
11.9,2.9,46.48
11.9,3.1,46.47
12.1,3.1,46.48
12.2,3.0,46.46
12.3,3.0,46.47
12.7,3.1,46.45
15.0,3.2,46.46
18.5,3.3,46.45
24.8,3.2,46.49
28.8,3.2,46.47
30.4,3.2,46.46
31.8,3.4,46.56
32.1,3.5,46.6
31.8,3.3,46.5
29.6,3.4,46.47
27.2,3.4,46.47
24.9,3.6,46.5
23.4,3.6,46.52
24.2,3.6,46.48
25.3,3.6,46.46
25.2,3.6,46.52
25.6,3.7,46.48
25.9,3.7,46.54
25.9,3.9,46.5
25.8,3.9,46.5
25.9,4.0,49.28
26.7,3.7,49.26
26.3,3.8,49.33
25.9,3.9,49.25
24.6,4.0,49.31
24.4,4.2,49.27
23.4,4.0,49.31
22.6,4.0,49.23
21.9,4.0,49.27
21.9,4.2,49.35
22.4,4.3,49.24
23.8,4.2,49.23
24.7,4.3,49.23
24.9,4.4,49.27
26.0,4.4,49.23
26.5,4.5,49.25
27.9,4.6,49.23
28.8,4.8,49.27
29.6,4.9,49.25
30.5,4.8,49.28
31.3,4.9,49.26
31.3,5.0,49.26
29.2,5.2,49.25
28.4,5.3,49.24
26.3,5.2,49.31
24.8,5.3,49.26
23.5,5.5,49.26
25.9,5.6,49.32
28.6,5.9,49.26
27.8,5.9,49.32
26.7,5.9,52.06
29.0,6.1,52.28
29.9,6.4,52.29
28.5,6.6,55.69
27.8,6.6,55.74
27.6,6.8,55.66
28.3,7.0,55.68
27.1,7.2,55.67
28.6,7.4,55.38
27.3,7.7,54.28
23.0,8.1,54.27
21.9,8.3,54.26
22.2,8.3,54.2
21.7,8.5,54.2
21.3,8.9,54.28
21.2,9.3,54.19
21.3,9.7,54.31
21.0,9.8,54.23
20.6,10.2,54.22
20.1,10.6,54.24
19.7,11.0,54.3
19.5,11.6,54.23
19.0,12.0,45.48
18.8,12.3,34.73
18.2,12.9,34.69
17.1,13.5,34.74
14.8,14.2,34.73
11.9,14.6,28.97
8.5,14.8,15.71
6.7,14.9,0.34
5.0,14.3,0.08
6.3,13.0,0.03
6.1,10.4,0.03
5.9,9.8,0.02
7.7,7.6,0.09
9.9,5.6,0.03
12.3,3.8,3.75
13.1,2.9,13.71
14.2,2.9,18.81
14.6,3.0,30.27
14.4,2.9,39.74
14.5,3.0,40.22
14.5,3.0,45.48
14.5,3.0,46.47
14.6,3.2,46.47
14.8,3.2,46.42
14.8,3.1,46.44
14.9,3.1,46.41
14.9,3.1,46.44
14.4,3.2,46.33
14.5,3.3,46.4
14.7,3.3,46.28
15.3,3.3,46.31
16.2,3.2,46.38
17.6,3.3,46.32
18.5,3.3,46.29
19.4,3.5,46.36
20.0,3.6,46.31
20.5,3.3,46.31
20.7,3.3,46.36
20.6,3.4,46.4
20.9,3.6,46.42
21.2,3.7,46.31
21.4,3.6,46.29
21.7,3.6,46.34
21.3,3.6,46.28
21.5,3.7,46.37
21.9,3.9,46.35
22.1,4.1,46.3
22.2,3.9,46.29
22.4,4.0,46.34
22.4,4.1,46.3
22.5,4.2,46.35
22.6,4.4,46.3
23.1,4.5,46.32
23.4,4.6,46.29
23.1,4.5,46.31
23.5,4.6,46.32
24.1,4.8,46.33
24.5,5.0,46.33
25.3,5.1,46.31
26.9,5.1,46.3
27.3,5.2,46.29
26.8,5.4,46.29
27.5,5.6,46.31
27.9,5.8,46.29
27.8,6.0,46.29
28.1,6.2,46.3
28.2,6.4,46.27
27.1,6.6,46.38
27.3,7.1,46.21
26.8,7.4,46.23
27.3,7.6,46.2
26.2,7.9,46.23
25.7,8.2,46.09
24.3,8.6,39.89
24.1,9.2,39.87
24.2,9.9,39.83
24.1,10.5,39.8
23.8,10.9,39.8
23.3,11.7,39.86
22.9,12.3,17.0
20.6,13.3,0.1
17.6,15.3,0.09
9.2,15.6,0.03
5.1,14.5,0.17
4.5,12.6,0.05
5.6,11.1,0.04
4.7,8.8,0.03
5.3,7.6,0.03
7.9,5.9,0.11
10.6,5.2,0.1
13.2,3.8,0.23
14.4,2.7,0.13
15.5,2.6,0.04
15.8,2.7,0.03
15.8,3.0,0.03
14.8,3.1,21.77
13.4,3.4,57.96
13.1,3.6,72.93
13.4,3.6,75.46
13.5,3.6,80.77
13.8,3.3,80.75
14.0,3.3,80.76
13.8,3.3,80.76
13.9,3.4,80.74
14.0,3.4,80.4
14.0,3.4,79.2
14.3,3.3,64.29
14.3,3.3,61.12
14.4,3.3,60.99
14.4,3.4,60.99
14.4,3.6,61.0
14.5,3.6,61.02
14.5,3.3,61.02
14.5,3.3,61.02
14.3,3.4,61.02
14.1,3.5,61.01
14.4,3.6,61.06
14.9,3.6,61.05
16.0,3.3,61.01
16.9,3.3,60.99
18.3,3.5,61.0
19.3,3.5,61.01
20.0,3.5,60.98
20.8,3.3,60.99
21.2,3.3,61.0
21.5,3.4,54.25
21.7,3.4,50.46
22.0,3.5,49.36
22.1,3.6,49.34
22.4,3.7,49.15
22.4,3.5,48.83
22.5,3.6,48.86
22.5,3.7,48.86
22.7,3.9,48.9
22.5,3.9,48.9
23.2,3.9,48.89
23.7,3.8,48.91
23.6,3.9,48.88
23.6,4.0,48.95
23.6,4.2,48.9
24.1,4.3,48.91
24.2,4.2,48.88
23.9,4.3,48.89
23.7,4.5,48.89
23.8,4.6,48.88
24.0,4.8,49.08
24.3,4.7,49.14
24.3,4.9,49.16
24.0,5.0,49.12
26.3,5.2,49.11
27.2,5.3,49.13
27.4,5.6,49.25
28.0,5.9,49.12
29.0,5.7,53.51
28.6,5.8,54.54
28.3,6.0,54.56
29.0,6.3,54.47
28.2,6.5,50.78
28.4,6.5,48.98
30.5,6.8,48.99
28.3,7.0,49.16
28.3,7.2,48.99
24.8,7.7,49.0
24.4,8.0,49.03
24.5,8.1,49.01
24.5,8.5,49.04
24.2,8.8,49.03
23.5,9.3,48.98
23.9,9.8,49.02
23.5,10.2,48.99
23.8,10.8,48.98
23.1,11.0,49.0
24.0,11.6,49.01
23.9,12.2,48.88
23.6,12.8,48.91
23.9,13.6,33.99
22.8,14.3,24.39
21.2,15.7,24.45
16.8,16.9,16.04
9.3,17.8,4.13
5.8,17.9,0.07
5.6,17.6,0.05
6.3,15.7,0.1
4.6,13.1,0.02
5.8,10.9,0.03
9.3,9.3,0.07
11.8,6.7,0.12
14.8,4.2,0.23
16.6,3.0,0.04
17.9,3.1,16.03
17.8,3.4,36.55
17.9,3.5,38.75
17.8,3.7,40.9
17.9,3.8,43.27
18.0,3.6,43.27
18.0,3.6,39.8
17.8,3.7,30.05
17.0,3.9,27.64
16.5,4.1,27.39
14.4,4.1,35.49
12.8,4.2,48.26
13.0,4.3,57.72
14.1,4.4,58.98
15.1,4.5,60.87
16.3,4.7,63.77
17.2,4.8,69.72
18.1,4.6,72.35
18.9,4.5,72.32
19.4,4.7,62.89
19.7,4.8,56.25
19.5,5.1,56.21
19.7,5.2,56.28
19.7,4.9,56.25
19.8,5.1,56.25
19.4,5.2,56.26
19.4,5.5,56.28
19.2,5.6,56.29
18.7,5.6,56.31
17.9,5.7,56.29
17.3,5.8,56.29
16.4,6.0,56.31
16.0,6.1,56.28
15.4,6.4,56.33
15.0,6.6,56.35
15.2,6.8,56.35
15.7,6.7,56.35
16.5,6.9,56.3
16.8,7.2,56.36
16.5,7.5,56.27
